"","STATE","ST_CASE","VE_FORMS","VEH_NO","PER_NO","N_MOT_NO","COUNTY","DAY","MONTH","HOUR","MINUTE","ROAD_FNC","HARM_EV","MAN_COLL","SCH_BUS","MAKE","MAK_MOD","BODY_TYP","MOD_YEAR","VINTYPE","VINMAKE","VINA_MOD","VIN_BT","VINMODYR","VIN_LNGT","VIN_WGT","WGTCD_TR","WHLBS_LG","WHLBS_SH","SER_TR","FUELCODE","MCYCL_DS","TOW_VEH","SPEC_USE","EMER_USE","ROLLOVER","IMPACT1","IMPACT2","FIRE_EXP","AGE","SEX","PER_TYP","INJ_SEV","SEAT_POS","REST_USE","REST_MIS","AIR_BAG","EJECTION","EJ_PATH","EXTRICAT","DRINKING","ALC_DET","ALC_STATUS","ATST_TYP","ALC_RES","DRUGS","DRUG_DET","DSTATUS","DRUGTST1","DRUGTST2","DRUGTST3","DRUGRES1","DRUGRES2","DRUGRES3","HOSPITAL","DOA","DEATH_DA","DEATH_MO","DEATH_YR","DEATH_HR","DEATH_MN","DEATH_TM","LAG_HRS","LAG_MINS","P_SF1","P_SF2","P_SF3","CERT_NO","WORK_INJ","HISPANIC","RACE","LOCATION"
"130",2,20010,1,1,1,0,240,28,4,19,25,1,35,0,0,20,20036,2,2000,"P","CHEV","MLS","CP",0,17,3340,NA,0,1075,NA,"G",NA,0,0,0,1,6,6,0,39,1,1,4,11,7,0,20,1,2,0,1,1,2,1,28,0,1,2,1,0,0,1,0,0,0,7,28,4,2010,20,27,2027,1,2,0,0,0,"************",0,7,3,0
"131",2,20020,1,1,1,0,90,27,6,23,15,1,1,0,0,72,72706,80,2007,"M","HD","FLU","RS",7,17,NA,NA,NA,NA,NA,NA,1584,0,0,0,0,0,9,0,54,1,1,4,11,17,0,0,8,0,0,1,1,2,1,9,1,1,2,1,0,0,695,0,0,5,0,28,6,2010,19,50,1950,20,35,0,0,0,"************",0,7,1,0
"132",2,20031,1,1,1,0,170,2,9,19,34,1,1,0,0,72,72706,80,2005,"M","HD","FHC","RS",5,17,NA,NA,NA,NA,NA,NA,1450,0,0,0,0,0,0,0,57,1,1,4,11,17,0,0,8,0,0,1,1,2,1,22,1,1,2,1,1,0,606,189,0,0,7,2,9,2010,19,55,1955,0,21,0,0,0,"************",0,7,1,0
"133",2,20042,2,1,1,0,90,26,10,20,56,1,12,6,0,7,7482,31,1998,"T","DODG","Q25","4C",98,17,NA,2,1547,1387,"RPC","D",NA,0,0,0,0,12,12,0,60,1,1,0,11,3,0,20,0,0,0,1,2,2,1,12,0,8,2,1,0,0,606,0,0,0,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"134",2,20051,2,1,1,0,20,17,12,17,2,1,12,2,0,49,49472,30,2011,"T","TOYT","DCL","CW",11,17,NA,1,0,1278,"TAC","G",NA,0,0,0,0,12,12,0,28,1,1,3,11,3,0,8,0,0,0,1,1,2,1,23,0,1,2,1,0,0,1,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"135",4,40015,1,1,1,0,5,19,1,6,32,1,1,0,0,12,12481,31,2004,"T","FORD","F2S","4C",4,17,NA,2,1580,1418,"SRW","D",NA,0,0,0,1,0,0,0,53,1,1,4,11,3,0,20,0,0,1,9,9,2,1,17,9,8,2,1,0,0,1,0,0,0,7,19,1,2010,99,99,9999,999,99,0,0,0,"************",0,99,99,0
"136",4,40015,1,1,2,0,5,19,1,6,32,1,1,0,0,12,12481,31,2004,"T","FORD","F2S","4C",4,17,NA,2,1580,1418,"SRW","D",NA,0,0,0,1,0,0,0,61,1,2,4,13,7,0,20,0,0,1,8,9,2,1,33,8,8,2,1,0,0,996,0,0,0,7,19,1,2010,99,99,9999,999,99,0,0,0,"************",0,99,99,0
"137",4,40077,1,1,1,0,3,21,2,15,37,1,32,0,0,72,72706,80,1997,"M","HD","FDL","RS",97,17,NA,NA,NA,NA,NA,NA,1340,0,0,0,0,12,12,0,52,1,1,4,11,17,0,0,8,0,0,9,9,2,1,29,9,8,0,0,0,0,0,0,0,0,7,21,2,2010,15,58,1558,0,21,0,0,0,"************",0,99,99,0
"138",4,40174,2,1,1,0,19,4,4,2,53,1,12,7,0,12,12481,31,1997,"T","FORD","F15","3C",97,17,NA,1,1570,1390,"COF","G",NA,0,0,0,1,2,99,0,22,1,1,4,11,7,0,20,1,9,0,9,9,2,1,29,9,8,2,1,0,0,1,0,0,0,7,7,4,2010,11,34,1134,80,41,0,0,0,"************",0,1,1,0
"139",4,40216,1,1,1,0,13,10,4,3,54,1,1,0,0,12,12401,14,1998,"P","FORD","EPR","UT",98,17,4146,NA,0,1115,NA,"G",NA,0,0,0,1,0,0,0,23,1,1,4,11,7,0,20,1,9,0,9,9,2,1,22,9,8,2,1,0,0,1,0,0,1,0,10,4,2010,5,30,530,1,36,0,0,0,"************",0,99,99,0
"140",4,40242,2,1,1,0,13,6,5,12,10,1,12,1,0,76,76706,80,2006,"M","YAMA","YFR","RS",6,17,NA,NA,NA,NA,NA,NA,998,0,0,0,0,12,12,0,28,1,1,4,11,17,0,0,8,0,0,9,9,2,1,21,9,8,2,1,0,0,348,0,0,1,0,8,5,2010,13,59,1359,49,49,0,0,0,"************",0,99,99,0
"141",4,40243,4,1,1,0,5,6,5,22,49,1,12,8,0,20,20481,31,2000,"T","CHEV","SK1","PC",0,17,NA,2,1575,1435,"SIL","G",NA,0,0,0,0,1,12,0,51,1,1,4,11,3,0,1,0,0,1,1,8,2,1,22,0,8,2,1,1,0,402,996,0,0,7,6,5,2010,23,51,2351,1,2,0,0,0,"************",0,99,99,0
"142",4,40250,1,1,1,0,5,8,5,8,35,1,1,0,0,12,12481,31,1999,"T","FORD","F15","PK",99,17,NA,1,1385,1199,"COF","G",NA,0,0,0,1,0,0,0,20,1,1,4,11,7,0,20,1,1,0,8,9,2,1,4,8,8,2,1,1,0,996,996,0,3,0,8,5,2010,9,47,947,1,12,0,0,0,"************",0,99,99,0
"143",4,40320,1,1,1,0,25,10,6,12,48,1,1,0,0,72,72706,80,2004,"M","HD","20C","RS",4,17,NA,NA,NA,NA,NA,NA,1200,0,0,0,0,0,0,0,51,1,1,4,11,17,0,0,8,0,0,9,9,2,1,5,9,8,2,1,1,1,155,996,996,5,0,10,6,2010,14,32,1432,1,44,0,0,0,"************",0,99,99,0
"144",4,40333,1,1,1,0,25,22,6,10,49,1,35,0,0,20,20036,2,2000,"P","CHEV","MLS","CP",0,17,3340,NA,0,1075,NA,"G",NA,0,0,0,1,99,0,0,20,1,1,4,11,7,0,20,1,2,0,9,9,2,1,24,9,8,2,1,1,1,606,695,996,0,7,22,6,2010,11,21,1121,0,32,0,0,0,"************",0,99,99,0
"145",4,40334,1,1,1,0,12,24,6,2,40,1,1,0,0,34,34034,4,1994,"P","BMW","25I","4D",94,17,3164,NA,0,1063,NA,"G",NA,0,0,0,1,0,0,0,26,1,1,3,11,3,0,20,0,0,0,1,9,2,1,4,0,8,0,0,0,0,0,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"146",4,40395,1,1,1,0,3,1,7,1,32,1,35,0,0,12,12481,31,1987,"T","FORD","F25","PS",87,17,NA,2,0,1550,"COF","D",NA,0,0,0,1,99,99,0,37,1,1,4,11,7,0,0,0,0,0,1,5,2,1,23,0,8,0,0,0,0,0,0,0,0,7,1,7,2010,2,6,206,0,34,0,0,0,"************",0,99,99,0
"147",4,40442,1,1,1,0,15,29,8,20,4,1,25,0,0,72,72706,80,2006,"M","HD","FLU","RS",6,17,NA,NA,NA,NA,NA,NA,1450,0,0,0,0,99,99,0,51,1,1,4,11,17,0,0,8,0,0,1,8,2,1,11,0,8,0,0,0,0,0,0,0,0,7,29,8,2010,20,4,2004,0,0,0,0,0,"************",0,99,99,0
"148",4,40474,2,1,1,0,15,13,9,20,7,1,25,0,0,12,12481,31,2003,"T","FORD","F15","4C",3,17,NA,2,1574,1388,"COF","G",NA,0,0,0,1,99,98,1,70,1,1,4,11,3,0,1,0,0,1,1,9,2,1,12,0,8,0,0,0,0,0,0,0,0,7,13,9,2010,20,37,2037,0,30,0,0,0,"************",0,99,99,0
"149",4,40632,1,1,1,0,17,11,12,3,33,1,1,0,0,7,7043,4,2004,"P","DODG","SSE","4D",4,17,3088,NA,0,1080,NA,"G",NA,0,0,0,1,0,99,0,21,1,1,2,11,3,0,20,0,0,0,1,3,2,1,16,1,7,2,1,1,0,606,695,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"150",4,40059,2,1,1,0,13,5,2,2,43,11,12,1,0,12,12017,4,1995,"P","FORD","SHO","4D",95,17,3377,NA,0,1060,NA,"G",NA,0,0,0,0,12,12,0,44,1,1,4,11,3,0,1,0,0,1,9,9,2,1,24,9,8,2,1,0,0,1,0,0,0,7,5,2,2010,99,99,9999,999,99,0,0,0,"************",0,99,99,0
"151",4,40109,1,1,1,0,13,9,3,1,16,11,1,0,0,53,53705,80,2003,"M","SUZI","G60","RS",3,17,NA,NA,NA,NA,NA,NA,599,0,0,0,0,0,99,0,39,1,1,4,11,5,0,0,8,0,0,8,9,2,1,24,8,8,2,1,0,0,1,0,0,0,7,9,3,2010,1,48,148,0,32,0,0,0,"************",0,99,99,0
"152",4,40110,1,1,1,0,13,9,3,4,3,11,24,0,0,20,20471,30,2003,"T","CHEV","S14","3C",3,17,NA,1,0,1229,"S","G",NA,0,0,0,1,99,0,0,21,1,1,4,11,3,0,20,0,0,1,1,8,2,1,16,0,8,2,1,0,0,1,0,0,0,7,9,3,2010,4,38,438,0,35,0,0,0,"************",0,99,99,0
"153",4,40207,3,1,1,0,19,25,4,0,54,11,12,1,0,49,49043,4,2007,"P","TOYT","UTS","4D",7,17,3495,NA,0,1071,NA,"G",NA,0,0,0,0,12,12,0,61,1,1,4,11,7,0,1,0,0,1,9,9,2,1,15,9,8,2,1,0,0,1,0,0,1,0,25,4,2010,1,33,133,0,39,0,0,0,"************",0,99,99,0
"154",4,40254,1,1,1,0,13,9,5,1,15,11,59,0,0,72,72706,80,2005,"M","HD","TCI","RS",5,17,NA,NA,NA,NA,NA,NA,1450,0,0,0,0,12,12,0,64,1,1,4,11,17,0,0,8,0,0,9,9,2,1,18,9,8,2,1,1,2,352,351,155,0,7,9,5,2010,1,25,125,0,10,0,0,0,"************",0,99,99,0
"155",4,40257,1,1,1,0,17,10,5,3,8,11,1,0,0,12,12481,31,1996,"T","FORD","F35","CW",96,17,NA,2,0,1680,"COF","D",NA,0,0,0,1,0,0,0,22,1,1,4,11,7,0,20,2,2,0,1,5,2,1,31,0,8,2,1,0,0,1,0,0,0,7,10,5,2010,3,25,325,0,17,0,0,0,"************",0,99,99,0
"156",4,40268,2,1,1,0,19,22,5,0,18,11,12,1,0,98,98709,82,1996,"U",NA,NA,NA,9,17,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12,1,0,42,1,1,4,11,17,0,0,8,0,0,1,9,2,1,30,0,8,0,0,0,0,0,0,0,5,0,25,5,2010,16,25,1625,88,7,0,0,0,"************",0,99,99,0
"157",4,40268,2,2,1,0,19,22,5,0,18,11,12,1,0,72,72706,80,2004,"M","HD","LRI","RS",4,17,NA,NA,NA,NA,NA,NA,1450,0,0,0,0,6,6,0,42,1,1,3,11,17,0,0,8,0,0,1,3,2,1,13,0,2,0,0,0,0,0,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"158",4,40389,2,1,1,0,13,31,7,5,57,11,12,1,0,20,20421,15,2000,"P","CHEV","CTA","UT",0,17,4419,NA,0,1160,NA,"G",NA,0,0,0,0,12,12,0,26,1,1,0,11,3,0,99,0,0,0,1,9,2,1,5,0,8,0,0,0,0,0,0,0,0,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"159",4,40413,1,0,1,1,5,4,8,21,1,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,5,4,0,96,8,97,8,0,0,9,9,2,1,33,9,8,2,1,0,0,1,0,0,0,7,4,8,2010,21,13,2113,0,12,0,0,0,"************",0,99,99,11
"160",4,40483,2,1,1,0,13,25,9,4,46,11,12,2,0,20,20482,31,2007,"P","CHEV","AVL","UT",7,17,5539,NA,0,1300,NA,"F",NA,0,0,0,0,12,12,0,25,1,1,3,11,3,0,1,0,0,1,1,9,2,1,20,1,8,2,1,0,0,402,0,0,3,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"161",4,40527,1,0,1,1,19,5,9,21,41,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,5,4,0,96,8,97,8,0,0,1,9,2,1,17,1,8,2,1,0,0,695,0,0,5,0,5,9,2010,22,8,2208,0,27,0,0,0,"************",0,99,99,11
"162",4,40633,1,1,1,0,19,11,12,4,32,11,38,0,0,49,49472,30,2006,"T","TOYT","ACP","PC",6,17,NA,1,0,1219,"TAC","G",NA,0,0,0,1,99,99,0,23,1,1,4,11,3,0,20,2,9,0,9,9,2,1,17,9,8,2,1,0,0,996,0,0,0,7,11,12,2010,99,99,9999,999,99,0,0,0,"************",0,99,99,0
"163",4,40648,3,2,1,0,19,28,12,12,29,11,33,0,0,37,37031,2,2000,"P","HOND","UAX","CP",0,17,2560,NA,0,1032,NA,"G",NA,0,0,0,0,14,99,0,22,1,1,4,11,2,0,1,0,0,1,9,9,2,1,17,9,8,0,0,0,0,0,0,0,0,7,28,12,2010,12,44,1244,0,15,0,0,0,"************",0,99,99,0
"164",4,40667,1,0,1,1,19,15,12,99,99,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,5,4,0,96,8,97,8,0,0,1,9,2,1,13,1,8,2,1,1,0,606,695,0,0,7,15,12,2010,23,44,2344,999,99,0,0,0,"************",0,99,99,11
"165",6,60193,1,1,1,0,65,14,2,14,0,1,33,0,0,72,72706,80,2005,"M","HD","ILF","RS",5,17,NA,NA,NA,NA,NA,NA,1450,0,0,0,0,14,61,0,47,1,1,4,11,5,0,0,8,0,0,1,9,2,1,3,8,8,2,1,0,0,1,0,0,1,0,14,2,2010,15,4,1504,1,4,0,0,0,"************",0,1,1,0
"166",6,60345,2,1,1,0,37,19,3,1,34,1,12,1,0,39,39034,4,2000,"P","JAGU","STP","4D",0,17,3770,NA,0,1145,NA,"G",NA,0,0,0,0,12,12,0,25,1,1,3,11,3,0,9,0,0,1,1,3,2,1,10,8,8,0,0,0,0,0,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"167",6,60418,1,1,1,0,37,31,1,2,29,1,8,0,0,63,63441,20,2007,"P","KIA","SED","SV",7,17,4387,NA,0,1189,NA,"G",NA,0,0,0,0,12,12,0,63,1,1,0,11,3,0,20,0,0,0,1,5,2,1,8,8,8,0,0,0,0,0,0,0,0,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"168",6,60420,2,1,1,0,73,4,4,23,59,1,12,7,0,20,20009,2,1993,"P","CHEV","Z28","CP",93,17,3373,NA,0,1010,NA,"G",NA,0,0,0,0,62,62,0,43,1,1,2,11,3,0,1,0,0,0,1,5,2,1,10,8,8,0,0,0,0,0,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"169",6,60424,1,0,1,1,71,9,4,23,30,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,5,4,0,96,8,97,8,0,0,1,9,2,1,22,8,8,2,1,0,0,695,0,0,5,0,10,4,2010,0,26,26,0,56,0,0,0,"************",0,1,2,11
"170",6,60568,1,1,2,0,71,20,3,5,28,1,1,0,0,20,20403,14,2003,"P","CHEV","TRL","UT",3,17,4836,NA,0,1290,NA,"G",NA,0,0,0,1,0,0,0,25,1,2,4,13,3,0,20,0,0,0,8,9,2,1,9,8,8,2,1,0,0,1,0,0,0,7,20,3,2010,5,28,528,0,0,5,0,0,"************",0,1,1,0
"171",6,60595,1,1,1,0,1,28,3,3,50,1,20,0,0,12,12481,31,1994,"T","FORD","F25","PS",94,17,NA,2,0,1550,"COF","G",NA,0,0,0,0,12,12,0,27,1,1,4,11,3,0,20,0,0,0,1,8,2,1,21,8,8,2,1,0,0,1,0,0,0,7,28,3,2010,3,50,350,0,0,0,0,0,"************",0,7,2,0
"172",6,60622,1,0,1,1,71,13,4,99,99,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,5,4,0,96,8,97,8,0,0,1,8,2,1,13,8,8,2,1,0,0,1,0,0,0,7,13,4,2010,99,99,9999,999,99,0,0,0,"************",0,1,1,11
"173",6,60839,1,1,1,0,73,29,5,99,99,1,1,0,0,63,63401,14,1996,"P","KIA","SPO","UT",96,17,3303,NA,0,1043,NA,"G",NA,0,0,0,2,0,0,0,39,1,1,4,11,3,0,20,0,0,0,1,8,2,1,14,8,8,2,1,0,0,417,0,0,0,7,29,5,2010,99,99,9999,999,99,0,0,0,"************",0,1,1,0
"174",6,60850,1,0,1,1,73,18,4,4,15,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,1,5,4,0,96,8,97,8,0,0,9,9,2,1,23,9,8,2,1,0,0,1,0,0,0,7,18,4,2010,4,15,415,0,0,0,0,0,"************",0,1,1,11
"175",6,60908,2,1,1,0,1,11,5,9,35,1,12,1,0,12,12473,30,2001,"P","FORD","EPR","UT",1,17,4332,NA,0,1259,NA,"G",NA,0,0,0,1,12,0,0,53,1,1,0,11,3,0,1,0,0,0,1,3,2,1,20,8,8,2,1,0,0,1,0,0,0,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"176",6,61026,1,1,1,0,61,10,7,22,30,1,33,0,0,72,72706,80,1994,"M","HD","FWG","RS",94,17,NA,NA,NA,NA,NA,NA,1340,0,0,0,0,14,12,0,53,1,1,4,11,5,0,0,8,0,0,1,1,2,1,16,8,8,2,1,0,0,1,0,0,0,7,10,7,2010,22,30,2230,0,0,0,0,0,"************",0,7,1,0
"177",6,61103,1,1,1,0,99,30,6,19,20,1,1,0,0,23,23481,31,1997,"T","GMC","SK1","PC",97,17,NA,2,1555,1415,"SIE","G",NA,0,0,0,1,0,0,0,25,1,9,3,99,7,0,1,1,9,0,8,9,2,1,20,8,8,0,0,0,0,0,0,0,5,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"178",6,61113,1,1,1,0,37,19,6,2,17,1,24,0,0,12,12037,3,2003,"P","FORD","FZX","3P",3,17,2551,NA,0,1030,NA,"G",NA,0,0,0,0,12,9,0,30,1,1,4,11,7,0,20,1,9,0,9,9,2,1,18,9,8,2,1,0,0,1,0,0,0,7,19,6,2010,2,17,217,0,0,0,0,0,"************",0,1,1,0
"179",6,61196,4,1,1,0,113,3,8,22,12,1,24,0,0,12,12017,4,1994,"P","FORD","TAG","4D",94,17,3104,NA,0,1060,NA,"G",NA,0,0,0,0,3,6,0,50,1,1,2,11,3,0,1,0,0,0,1,3,2,1,3,1,7,2,1,2,0,304,417,0,1,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
"180",6,61241,1,1,1,0,95,25,7,2,20,1,24,0,0,37,37705,80,1984,"M","HOND","B70","RS",84,17,NA,NA,NA,NA,NA,NA,700,0,0,0,0,11,11,0,50,1,1,4,11,5,0,0,8,0,0,1,9,2,1,25,8,8,2,1,0,0,1,0,0,0,7,25,7,2010,2,20,220,0,0,0,0,0,"************",0,7,2,0
"181",6,61421,1,1,1,0,103,3,9,2,13,1,1,0,0,49,49471,30,1992,"T","TOYT","SWD","PK",92,17,NA,1,0,1030,"HTP","G",NA,0,0,0,2,0,0,0,24,1,1,4,11,7,0,0,1,9,0,9,9,2,1,21,9,8,2,1,0,0,1,0,0,0,7,3,9,2010,2,13,213,0,0,0,0,0,"************",0,7,1,0
"182",6,61460,1,1,1,0,89,28,8,9,53,1,42,0,0,7,7482,31,2004,"T","DODG","S1T","PK",4,17,NA,2,1405,1205,"RPC","G",NA,0,0,0,0,9,9,0,48,1,1,4,11,3,0,20,0,0,0,9,9,2,1,27,8,8,0,0,0,0,0,0,0,0,7,28,8,2010,9,53,953,0,0,0,0,0,"************",0,7,1,0
"183",6,61653,2,1,1,0,99,2,7,0,32,1,24,0,0,20,20020,4,1996,"P","CHEV","LUM","4D",96,17,3330,NA,0,1075,NA,"G",NA,0,0,0,2,12,98,0,64,1,1,4,11,7,0,1,0,0,0,1,9,2,1,24,8,8,2,2,0,0,1,0,0,0,7,2,7,2010,0,32,32,0,0,0,0,0,"************",0,7,1,0
"184",6,61840,2,1,1,0,29,2,10,6,20,1,12,1,0,12,12037,4,2007,"P","FORD","FMS","4D",7,17,2636,NA,0,1029,NA,"G",NA,0,0,0,0,12,12,0,33,1,1,4,11,3,0,1,0,0,0,9,9,2,1,8,9,8,2,1,0,0,1,0,0,0,7,2,10,2010,6,20,620,0,0,0,0,0,"************",0,7,1,0
"185",6,62091,1,1,1,0,29,10,10,3,3,1,1,0,0,12,12422,15,1998,"P","FORD","EPT","UT",98,17,5177,NA,0,1190,NA,"G",NA,0,0,0,2,0,98,0,42,1,1,4,11,7,0,20,1,9,0,0,9,2,1,11,8,8,2,1,0,0,1,0,0,0,7,10,10,2010,3,3,303,0,0,0,0,0,"************",0,7,1,0
"186",6,62387,1,1,1,0,65,17,11,6,25,1,1,0,0,49,49038,2,1999,"P","TOYT","PTE","2D",99,17,0,NA,0,937,NA,"G",NA,0,0,0,1,0,0,0,33,1,1,4,11,7,0,1,1,9,0,1,5,2,1,10,8,8,2,1,0,0,1,0,0,0,7,17,11,2010,6,25,625,0,0,0,0,0,"************",0,1,1,0
"187",6,62425,2,1,1,0,71,14,12,21,53,1,12,2,0,35,35032,2,1995,"P","NISS","2SE","CP",95,17,2381,NA,0,998,NA,"G",NA,0,0,0,1,12,12,0,42,1,1,4,11,7,0,98,1,9,0,1,8,2,1,26,8,8,2,1,0,0,1,0,0,0,7,14,12,2010,21,53,2153,0,0,0,0,0,"************",0,1,1,0
"188",6,62429,1,1,1,0,71,19,11,1,47,1,35,0,0,12,12471,30,1996,"T","FORD","RNG","PK",96,17,NA,1,1140,1080,"RNG","G",NA,0,0,0,1,99,99,0,23,1,1,4,11,7,0,1,1,9,0,1,8,2,1,18,8,8,2,1,0,0,1,0,0,0,7,19,11,2010,1,47,147,0,0,0,0,0,"************",0,1,1,0
"189",6,62477,1,1,3,0,31,13,12,6,25,1,18,0,0,20,20441,20,1992,"P","CHEV","AST","SV",92,17,3554,NA,0,1110,NA,"G",NA,0,0,0,1,12,12,0,32,1,2,4,99,7,0,0,1,9,0,8,9,2,1,8,8,8,2,1,0,0,417,0,0,0,7,13,12,2010,6,25,625,0,0,0,0,0,"************",0,1,1,0
"190",6,60034,1,1,1,0,13,9,1,2,30,11,1,0,0,76,76706,80,2005,"M","YAMA","FR1","RS",5,17,NA,NA,NA,NA,NA,NA,998,0,0,0,0,0,12,0,25,1,1,4,11,16,0,0,8,0,0,1,9,2,1,14,8,8,2,1,0,0,1,0,0,0,7,9,1,2010,2,30,230,0,0,0,0,0,"************",0,1,1,0
"191",6,60048,2,2,2,0,37,3,1,4,25,11,12,1,0,34,34035,4,2006,"P","BMW","525","4D",6,17,3428,NA,0,1137,NA,"G",NA,0,0,0,0,12,12,0,20,1,2,4,13,3,0,9,0,0,0,8,9,2,1,10,8,8,2,1,1,0,605,606,0,0,7,3,1,2010,4,25,425,0,0,0,0,0,"************",0,1,1,0
"192",6,60114,1,1,1,0,61,24,1,0,10,11,42,0,0,20,20401,14,2000,"P","CHEV","BZR","UT",0,17,4049,NA,0,1070,NA,"G",NA,0,0,0,0,9,9,1,20,1,1,4,11,99,0,99,0,0,0,1,8,2,1,9,1,7,2,1,0,0,603,0,0,0,7,24,1,2010,0,10,10,0,0,0,0,0,"************",0,1,1,0
"193",6,60177,1,1,1,0,75,31,1,4,15,11,20,0,0,50,50705,80,2006,"M","TRIU","DA5","RS",6,17,NA,NA,NA,NA,NA,NA,675,0,0,0,0,12,12,0,32,1,1,4,11,16,0,0,8,0,0,9,9,2,1,24,9,8,2,1,0,0,695,0,0,5,0,31,1,2010,7,7,707,2,52,0,0,0,"************",0,1,1,0
"194",6,60183,1,0,1,1,89,8,2,4,12,11,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,5,4,0,96,8,97,8,0,0,9,9,2,1,13,9,8,2,1,0,0,1,0,0,0,7,8,2,2010,4,12,412,0,0,0,0,0,"************",9,99,99,11
"195",6,60218,2,1,1,0,1,10,2,23,40,11,12,2,0,20,20002,4,2010,"P","CHEV","IMT","4D",10,17,3555,NA,0,1105,NA,"G",NA,0,0,0,0,12,12,0,32,1,1,4,11,3,0,1,0,0,0,1,9,2,1,23,8,8,2,1,0,0,1,0,0,0,7,10,2,2010,23,40,2340,0,0,0,0,0,"************",0,1,1,0
"196",6,60220,1,1,1,0,85,30,1,1,50,11,35,0,0,12,12481,31,2001,"T","FORD","F15","4C",1,17,NA,2,1571,1385,"COF","G",NA,0,0,0,1,12,12,0,29,1,1,1,11,3,0,20,0,0,0,1,9,2,1,10,8,8,2,1,0,0,1,0,0,0,0,88,88,8888,88,88,8888,999,99,0,0,0,"************",8,0,0,0
